date,open,high,low,close,volume,adjclose
2021-03-09 06:30:00,119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,129525800,120.8846664428711
2021-03-08 06:30:00,120.93000030517578,121,116.20999908447266,116.36000061035156,154376600,116.16268920898438
2021-03-05 06:30:00,120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,153766600,121.21410369873047
2021-03-04 06:30:00,121.75,123.5999984741211,118.62000274658203,120.12999725341797,178155000,119.9262924194336
2021-03-03 06:30:00,124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,112966300,121.85301971435547
2021-03-02 06:30:00,128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,102260900,124.9078369140625
2021-03-01 06:30:00,123.75,127.93000030517578,122.79000091552734,127.79000091552734,116307900,127.57331085205078
2021-02-26 06:30:00,122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,164560400,121.05438232421875
2021-02-25 06:30:00,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,148199500,120.78483581542969
2021-02-24 06:30:00,124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,111039900,125.13744354248047
2021-02-23 06:30:00,123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,158273000,125.6465835571289
2021-02-22 06:30:00,128.00999450683594,129.72000122070312,125.5999984741211,126,103916400,125.78634643554688
2021-02-19 06:30:00,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,87668800,129.6497802734375
2021-02-18 06:30:00,129.1999969482422,130,127.41000366210938,129.7100067138672,96856700,129.49005126953125
2021-02-17 06:30:00,131.25,132.22000122070312,129.47000122070312,130.83999633789062,97918500,130.61813354492188
2021-02-16 06:30:00,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,80576300,132.9641571044922
2021-02-12 06:30:00,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,60145100,135.14044189453125
2021-02-11 06:30:00,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,64280000,134.90086364746094
2021-02-10 06:30:00,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,73046600,135.16041564941406
2021-02-09 06:30:00,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,76774200,135.77935791015625
2021-02-08 06:30:00,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,71297200,136.67784118652344
2021-02-05 06:30:00,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,75693800,136.52809143066406
2021-02-04 06:30:00,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,84183100,136.95237731933594
2021-02-03 06:30:00,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,89880900,133.5133819580078
2021-02-02 06:30:00,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,83305400,134.56002807617188
2021-02-01 06:30:00,133.75,135.3800048828125,130.92999267578125,134.13999938964844,106239800,133.7127227783203
2021-01-29 06:30:00,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,177523800,131.5396728515625
2021-01-28 06:30:00,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,142621100,136.65333557128906
2021-01-27 06:30:00,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,140843800,141.60751342773438
2021-01-26 06:30:00,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,98390600,142.70401000976562
2021-01-25 06:30:00,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,157611700,142.4647674560547
2021-01-22 06:30:00,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,114459400,138.6270294189453
2021-01-21 06:30:00,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,120150900,136.43402099609375
2021-01-20 06:30:00,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,104319500,131.6094512939453
2021-01-19 06:30:00,127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,90757300,127.4228286743164
2021-01-15 06:30:00,128.77999877929688,130.22000122070312,127,127.13999938964844,111598500,126.73502349853516
2021-01-14 06:30:00,130.8000030517578,131,128.75999450683594,128.91000366210938,90221800,128.49940490722656
2021-01-13 06:30:00,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,88636800,130.47308349609375
2021-01-12 06:30:00,128.5,129.69000244140625,126.86000061035156,128.8000030517578,91951100,128.38973999023438
2021-01-11 06:30:00,129.19000244140625,130.1699981689453,128.5,128.97999572753906,100384500,128.5691680908203
2021-01-08 06:30:00,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,105158200,131.62937927246094
2021-01-07 06:30:00,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,109578200,130.50299072265625
2021-01-06 06:30:00,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,155088000,126.19674682617188
2021-01-05 06:30:00,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,97664900,130.5926971435547
2021-01-04 06:30:00,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,143301900,128.997802734375
2020-12-31 06:30:00,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,99116600,132.26734924316406
2020-12-30 06:30:00,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,96452100,133.2940673828125
2020-12-29 06:30:00,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,121047300,134.44039916992188
2020-12-28 06:30:00,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,124486200,136.25460815429688
2020-12-24 06:30:00,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,54930100,131.5496368408203
2020-12-23 06:30:00,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,88223700,130.54286193847656
2020-12-22 06:30:00,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,168904800,131.45993041992188
2020-12-21 06:30:00,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,121251600,127.82154846191406
2020-12-18 06:30:00,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,192541500,126.25656127929688
2020-12-17 06:30:00,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,94359800,128.29005432128906
2020-12-16 06:30:00,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,98208600,127.40289306640625
2020-12-15 06:30:00,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,157243700,127.47266387939453
2020-12-14 06:30:00,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,79184500,121.39209747314453
2020-12-11 06:30:00,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,86939800,122.02009582519531
2020-12-10 06:30:00,120.5,123.87000274658203,120.1500015258789,123.23999786376953,81312200,122.84745025634766
2020-12-09 06:30:00,124.52999877929688,125.94999694824219,121,121.77999877929688,115089200,121.39209747314453
2020-12-08 06:30:00,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,82225500,123.98381805419922
2020-12-07 06:30:00,122.30999755859375,124.56999969482422,122.25,123.75,86712000,123.35582733154297
2020-12-04 06:30:00,122.5999984741211,122.86000061035156,121.5199966430664,122.25,78260400,121.86061096191406
2020-12-03 06:30:00,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,78967600,122.54840850830078
2020-12-02 06:30:00,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,89004200,122.68795776367188
2020-12-01 06:30:00,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,127728200,122.32910919189453
2020-11-30 06:30:00,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,169410200,118.6707992553711
2020-11-27 06:30:00,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,46691300,116.2186279296875
2020-11-25 06:30:00,115.55000305175781,116.75,115.16999816894531,116.02999877929688,76499200,115.66041564941406
2020-11-24 06:30:00,113.91000366210938,115.8499984741211,112.58999633789062,115.16999816894531,113874200,114.80315399169922
2020-11-23 06:30:00,117.18000030517578,117.62000274658203,113.75,113.8499984741211,127959300,113.48735809326172
2020-11-20 06:30:00,118.63999938964844,118.7699966430664,117.29000091552734,117.33999633789062,73604300,116.96623992919922
2020-11-19 06:30:00,117.58999633789062,119.05999755859375,116.80999755859375,118.63999938964844,74113000,118.2621078491211
2020-11-18 06:30:00,118.61000061035156,119.81999969482422,118,118.02999877929688,76322100,117.65404510498047
2020-11-17 06:30:00,119.55000305175781,120.66999816894531,118.95999908447266,119.38999938964844,74271000,119.00971221923828
2020-11-16 06:30:00,118.91999816894531,120.98999786376953,118.1500015258789,120.30000305175781,91183000,119.91681671142578
2020-11-13 06:30:00,119.44000244140625,119.66999816894531,117.87000274658203,119.26000213623047,81581900,118.880126953125
2020-11-12 06:30:00,119.62000274658203,120.52999877929688,118.56999969482422,119.20999908447266,103162300,118.83028411865234
2020-11-11 06:30:00,117.19000244140625,119.62999725341797,116.44000244140625,119.48999786376953,112295000,119.10939025878906
2020-11-10 06:30:00,115.55000305175781,117.58999633789062,114.12999725341797,115.97000122070312,138023400,115.6006088256836
2020-11-09 06:30:00,120.5,121.98999786376953,116.05000305175781,116.31999969482422,154515300,115.94949340820312
2020-11-06 06:30:00,118.31999969482422,119.19999694824219,116.12999725341797,118.69000244140625,114457900,118.31195068359375
2020-11-05 06:30:00,117.94999694824219,119.62000274658203,116.87000274658203,119.02999877929688,126387100,118.4465103149414
2020-11-04 06:30:00,114.13999938964844,115.58999633789062,112.3499984741211,114.94999694824219,138235500,114.38651275634766
2020-11-03 06:30:00,109.66000366210938,111.48999786376953,108.7300033569336,110.44000244140625,107624400,109.89862060546875
2020-11-02 06:30:00,109.11000061035156,110.68000030517578,107.31999969482422,108.7699966430664,122866900,108.23680877685547
2020-10-30 06:30:00,111.05999755859375,111.98999786376953,107.72000122070312,108.86000061035156,190272600,108.32636260986328
2020-10-29 06:30:00,112.37000274658203,116.93000030517578,112.19999694824219,115.31999969482422,146129200,114.75469970703125
2020-10-28 06:30:00,115.05000305175781,115.43000030517578,111.0999984741211,111.19999694824219,143937800,110.65489196777344
2020-10-27 06:30:00,115.48999786376953,117.27999877929688,114.54000091552734,116.5999984741211,92276800,116.02842712402344
2020-10-26 06:30:00,114.01000213623047,116.55000305175781,112.87999725341797,115.05000305175781,111850700,114.48602294921875
2020-10-23 06:30:00,116.38999938964844,116.55000305175781,114.27999877929688,115.04000091552734,82572600,114.47607421875
2020-10-22 06:30:00,117.44999694824219,118.04000091552734,114.58999633789062,115.75,101988000,115.18258666992188
2020-10-21 06:30:00,116.66999816894531,118.70999908447266,116.44999694824219,116.87000274658203,89946000,116.29710388183594
2020-10-20 06:30:00,116.19999694824219,118.9800033569336,115.62999725341797,117.51000213623047,124423700,116.93396759033203
2020-10-19 06:30:00,119.95999908447266,120.41999816894531,115.66000366210938,115.9800033569336,120639300,115.41146087646484
2020-10-16 06:30:00,121.27999877929688,121.55000305175781,118.80999755859375,119.0199966430664,115393800,118.43655395507812
2020-10-15 06:30:00,118.72000122070312,121.19999694824219,118.1500015258789,120.70999908447266,112559200,120.11827087402344
2020-10-14 06:30:00,121,123.02999877929688,119.62000274658203,121.19000244140625,150712000,120.5959243774414
2020-10-13 06:30:00,125.2699966430664,125.38999938964844,119.6500015258789,121.0999984741211,262330500,120.50635528564453
2020-10-12 06:30:00,120.05999755859375,125.18000030517578,119.27999877929688,124.4000015258789,240226800,123.79019165039062
2020-10-09 06:30:00,115.27999877929688,117,114.91999816894531,116.97000122070312,100506900,116.3966064453125
2020-10-08 06:30:00,116.25,116.4000015258789,114.58999633789062,114.97000122070312,83477200,114.40641021728516
2020-10-07 06:30:00,114.62000274658203,115.55000305175781,114.12999725341797,115.08000183105469,96849000,114.51587677001953
2020-10-06 06:30:00,115.69999694824219,116.12000274658203,112.25,113.16000366210938,161498200,112.60528564453125
2020-10-05 06:30:00,113.91000366210938,116.6500015258789,113.55000305175781,116.5,106243800,115.92890930175781
2020-10-02 06:30:00,112.88999938964844,115.37000274658203,112.22000122070312,113.0199966430664,144712000,112.46597290039062
2020-10-01 06:30:00,117.63999938964844,117.72000122070312,115.83000183105469,116.79000091552734,116120400,116.21749114990234
2020-09-30 06:30:00,113.79000091552734,117.26000213623047,113.62000274658203,115.80999755859375,142675200,115.24229431152344
2020-09-29 06:30:00,114.55000305175781,115.30999755859375,113.56999969482422,114.08999633789062,99382200,113.53072357177734
2020-09-28 06:30:00,115.01000213623047,115.31999969482422,112.77999877929688,114.95999908447266,137672400,114.39645385742188
2020-09-25 06:30:00,108.43000030517578,112.44000244140625,107.66999816894531,112.27999877929688,149981400,111.7295913696289
2020-09-24 06:30:00,105.16999816894531,110.25,105,108.22000122070312,167743300,107.68950653076172
2020-09-23 06:30:00,111.62000274658203,112.11000061035156,106.7699966430664,107.12000274658203,150718700,106.59490203857422
2020-09-22 06:30:00,112.68000030517578,112.86000061035156,109.16000366210938,111.80999755859375,183055400,111.26189422607422
2020-09-21 06:30:00,104.54000091552734,110.19000244140625,103.0999984741211,110.08000183105469,195713800,109.5403823852539
2020-09-18 06:30:00,110.4000015258789,110.87999725341797,106.08999633789062,106.83999633789062,287104900,106.3162612915039
2020-09-17 06:30:00,109.72000122070312,112.19999694824219,108.70999908447266,110.33999633789062,178011000,109.79911041259766
2020-09-16 06:30:00,115.2300033569336,116,112.04000091552734,112.12999725341797,154679000,111.58032989501953
2020-09-15 06:30:00,118.33000183105469,118.83000183105469,113.61000061035156,115.54000091552734,184642000,114.97362518310547
2020-09-14 06:30:00,114.72000122070312,115.93000030517578,112.80000305175781,115.36000061035156,140150100,114.79450225830078
2020-09-11 06:30:00,114.56999969482422,115.2300033569336,110,112,180860300,111.45097351074219
2020-09-10 06:30:00,120.36000061035156,120.5,112.5,113.48999786376953,182274400,112.93367004394531
2020-09-09 06:30:00,117.26000213623047,119.13999938964844,115.26000213623047,117.31999969482422,176940500,116.74488830566406
2020-09-08 06:30:00,113.94999694824219,118.98999786376953,112.68000030517578,112.81999969482422,231366600,112.26695251464844
2020-09-04 06:30:00,120.06999969482422,123.69999694824219,110.88999938964844,120.95999908447266,332607200,120.36705017089844
2020-09-03 06:30:00,126.91000366210938,128.83999633789062,120.5,120.87999725341797,257599600,120.28743743896484
2020-09-02 06:30:00,137.58999633789062,137.97999572753906,127,131.39999389648438,200119000,130.75587463378906
2020-09-01 06:30:00,132.75999450683594,134.8000030517578,130.52999877929688,134.17999267578125,151948100,133.52224731445312
2020-08-31 06:30:00,127.58000183105469,131,126,129.0399932861328,225702700,128.40744018554688
2020-08-28 06:30:00,126.01249694824219,126.44249725341797,124.57749938964844,124.80750274658203,187630000,124.19569396972656
2020-08-27 06:30:00,127.14250183105469,127.48500061035156,123.8324966430664,125.01000213623047,155552400,124.39720153808594
2020-08-26 06:30:00,126.18000030517578,126.99250030517578,125.0824966430664,126.52249908447266,163022400,125.90228271484375
2020-08-25 06:30:00,124.69750213623047,125.18000030517578,123.05249786376953,124.82499694824219,211495600,124.21310424804688
2020-08-24 06:30:00,128.69749450683594,128.78500366210938,123.9375,125.85749816894531,345937600,125.24053955078125
2020-08-21 06:30:00,119.26249694824219,124.86750030517578,119.25,124.37000274658203,338054800,123.76033782958984
2020-08-20 06:30:00,115.75,118.39250183105469,115.73249816894531,118.2750015258789,126907200,117.6952133178711
2020-08-19 06:30:00,115.98249816894531,117.1624984741211,115.61000061035156,115.7074966430664,145538000,115.14029693603516
2020-08-18 06:30:00,114.35250091552734,116,114.00749969482422,115.5625,105633600,114.99600982666016
2020-08-17 06:30:00,116.0625,116.0875015258789,113.9625015258789,114.60749816894531,119561600,114.04568481445312
2020-08-14 06:30:00,114.83000183105469,115,113.04499816894531,114.90750122070312,165565200,114.34422302246094
2020-08-13 06:30:00,114.43000030517578,116.0425033569336,113.92749786376953,115.01000213623047,210082000,114.44621276855469
2020-08-12 06:30:00,110.49749755859375,113.2750015258789,110.29750061035156,113.01000213623047,165598000,112.45602416992188
2020-08-11 06:30:00,111.97000122070312,112.48249816894531,109.10749816894531,109.375,187902400,108.83883666992188
2020-08-10 06:30:00,112.5999984741211,113.7750015258789,110,112.72750091552734,212403600,112.17491149902344
2020-08-07 06:30:00,113.20500183105469,113.67500305175781,110.2925033569336,111.11250305175781,198045600,110.56783294677734
2020-08-06 06:30:00,110.40499877929688,114.4124984741211,109.79750061035156,113.90249633789062,202428800,113.14015197753906
2020-08-05 06:30:00,109.37750244140625,110.39250183105469,108.89749908447266,110.0625,121776800,109.32585144042969
2020-08-04 06:30:00,109.13249969482422,110.79000091552734,108.38749694824219,109.66500091552734,173071600,108.93101501464844
2020-08-03 06:30:00,108.19999694824219,111.63749694824219,107.89250183105469,108.9375,308151200,108.20838928222656
2020-07-31 06:30:00,102.88500213623047,106.41500091552734,100.82499694824219,106.26000213623047,374336800,105.5488052368164
2020-07-30 06:30:00,94.1875,96.29750061035156,93.76750183105469,96.19000244140625,158130000,95.54620361328125
2020-07-29 06:30:00,93.75,95.2300033569336,93.7125015258789,95.04000091552734,90329200,94.40389251708984
2020-07-28 06:30:00,94.36750030517578,94.55000305175781,93.24749755859375,93.25250244140625,103625600,92.62836456298828
2020-07-27 06:30:00,93.70999908447266,94.90499877929688,93.4800033569336,94.80999755859375,121214000,94.17543029785156
2020-07-24 06:30:00,90.98750305175781,92.97000122070312,89.1449966430664,92.61499786376953,185438800,91.99512481689453
2020-07-23 06:30:00,96.99749755859375,97.07749938964844,92.01000213623047,92.84500122070312,197004400,92.22358703613281
2020-07-22 06:30:00,96.69249725341797,97.9749984741211,96.60250091552734,97.27249908447266,89001600,96.62145233154297
2020-07-21 06:30:00,99.17250061035156,99.25,96.74250030517578,97,103433200,96.35078430175781
2020-07-20 06:30:00,96.4175033569336,98.5,96.0625,98.35749816894531,90318000,97.69918823242188
2020-07-17 06:30:00,96.98750305175781,97.14749908447266,95.83999633789062,96.32749938964844,92186800,95.68277740478516
2020-07-16 06:30:00,96.5625,97.40499877929688,95.90499877929688,96.52249908447266,110577600,95.87647247314453
2020-07-15 06:30:00,98.98999786376953,99.24749755859375,96.48999786376953,97.7249984741211,153198000,97.07093048095703
2020-07-14 06:30:00,94.83999633789062,97.25499725341797,93.87750244140625,97.05750274658203,170989200,96.40789794921875
2020-07-13 06:30:00,97.26499938964844,99.95500183105469,95.25749969482422,95.47750091552734,191649200,94.83847045898438
2020-07-10 06:30:00,95.33499908447266,95.9800033569336,94.70500183105469,95.91999816894531,90257200,95.27801513671875
2020-07-09 06:30:00,96.26249694824219,96.31749725341797,94.67250061035156,95.75250244140625,125642800,95.11164093017578
2020-07-08 06:30:00,94.18000030517578,95.375,94.08999633789062,95.34249877929688,117092000,94.7043685913086
2020-07-07 06:30:00,93.85250091552734,94.65499877929688,93.05750274658203,93.17250061035156,112424400,92.54888916015625
2020-07-06 06:30:00,92.5,93.94499969482422,92.46749877929688,93.4625015258789,118655600,92.83695983886719
2020-07-02 06:30:00,91.9625015258789,92.61750030517578,90.91000366210938,91.02749633789062,114041600,90.41825103759766
2020-07-01 06:30:00,91.27999877929688,91.83999633789062,90.97750091552734,91.02749633789062,110737200,90.41825103759766
2020-06-30 06:30:00,90.0199966430664,91.49500274658203,90,91.19999694824219,140223200,90.589599609375
2020-06-29 06:30:00,88.3125,90.5425033569336,87.81999969482422,90.44499969482422,130646000,89.83965301513672
2020-06-26 06:30:00,91.10250091552734,91.33000183105469,88.25499725341797,88.40750122070312,205256800,87.81578826904297
2020-06-25 06:30:00,90.17500305175781,91.25,89.39250183105469,91.20999908447266,137522400,90.59953308105469
2020-06-24 06:30:00,91.25,92.19750213623047,89.62999725341797,90.01499938964844,192623200,89.41253662109375
2020-06-23 06:30:00,91,93.09500122070312,90.56749725341797,91.63249969482422,212155600,91.01920318603516
2020-06-22 06:30:00,87.83499908447266,89.86499786376953,87.7874984741211,89.71749877929688,135445200,89.11702728271484
2020-06-19 06:30:00,88.66000366210938,89.13999938964844,86.2874984741211,87.43000030517578,264476000,86.84483337402344
2020-06-18 06:30:00,87.85250091552734,88.36250305175781,87.30500030517578,87.93250274658203,96820400,87.34397888183594
2020-06-17 06:30:00,88.7874984741211,88.8499984741211,87.77249908447266,87.89749908447266,114406400,87.3092041015625
2020-06-16 06:30:00,87.86499786376953,88.30000305175781,86.18000030517578,88.0199966430664,165428800,87.4308853149414
2020-06-15 06:30:00,83.3125,86.41999816894531,83.1449966430664,85.74749755859375,138808800,85.173583984375
2020-06-12 06:30:00,86.18000030517578,86.94999694824219,83.55500030517578,84.69999694824219,200146000,84.13309478759766
2020-06-11 06:30:00,87.32749938964844,87.76499938964844,83.87000274658203,83.9749984741211,201662400,83.4129638671875
2020-06-10 06:30:00,86.9749984741211,88.69249725341797,86.52249908447266,88.20999908447266,166651600,87.61961364746094
2020-06-09 06:30:00,83.03500366210938,86.40249633789062,83.00250244140625,85.99749755859375,147712400,85.42192077636719
2020-06-08 06:30:00,82.5625,83.4000015258789,81.83000183105469,83.36499786376953,95654400,82.80703735351562
2020-06-05 06:30:00,80.8375015258789,82.9375,80.80750274658203,82.875,137250400,82.32032775878906
2020-06-04 06:30:00,81.09750366210938,81.40499877929688,80.19499969482422,80.58000183105469,87560400,80.04067993164062
2020-06-03 06:30:00,81.16500091552734,81.55000305175781,80.57499694824219,81.27999877929688,104491200,80.73599243164062
2020-06-02 06:30:00,80.1875,80.86000061035156,79.73249816894531,80.83499908447266,87642800,80.2939682006836
2020-06-01 06:30:00,79.4375,80.5875015258789,79.30249786376953,80.4625015258789,80791200,79.92396545410156
